name,lat,lng
명일,37.55137,127.143999
목동,37.526065,126.864931
몽촌토성,37.517409,127.11235900000001
무악재,37.582299,126.95029099999999
문래,37.517933,126.89476
문정,37.485855,127.1225
미아,37.626670000000004,127.02598300000001
미아사거리,37.613292,127.03005300000001
반포,37.508178,127.01172700000001
발산,37.558597999999996,126.837668
방배,37.481426,126.997596
방이,37.508857,127.12613300000001
방학,37.667503,127.044273
방화,37.577446,126.81274099999999
버티고개,37.548013,127.00705500000001
보라매,37.499871999999996,126.920428
보문,37.585285999999996,127.01938100000001
복정,37.470046999999994,127.12666200000001
봉은사,37.514219,127.060245
봉천,37.482362,126.941892
봉화산,37.617283,127.091401
부발,37.260191999999996,127.490277
북한산보국문,37.611755,127.008436
북한산우이,37.662806,127.012718
불광,37.610469,126.92988700000001
사가정,37.580894,127.08847800000001
사당,37.47653,126.98168500000001
사평,37.504205999999996,127.01525900000001
삼각지,37.534777000000005,126.97311
삼동,37.409521999999996,127.20336
삼성,37.508844,127.06316000000001
삼성중앙,37.513011,127.05328200000001
삼양,37.627218,127.018135
삼양사거리,37.621374,127.020456
상계,37.660878000000004,127.073572
상도,37.502834,126.94791000000001
상봉,37.596362,127.08503200000001
상수,37.547715999999994,126.922852
상왕십리,37.564353999999994,127.029354
상월곡,37.606377,127.048491
상일동,37.556712,127.166417
상현,37.297664000000005,127.06934199999999
새절,37.591148,126.913629
샛강,37.517274,126.928422
서강대,37.551881,126.93571100000001
서대문,37.565773,126.966641
서빙고,37.519594,126.98853700000001
서울,37.554648,126.972559
서울(경의중앙선),37.556328,126.969522
서울대입구,37.481246999999996,126.952739
서울숲,37.543617,127.044707
서초,37.491896999999994,127.00791699999999
석계,37.614805,127.065851
석촌,37.505431,127.10697900000001
선릉,37.504503,127.049008
선유도,37.53802,126.893525
선정릉,37.510979999999996,127.04359299999999
성복,37.313334999999995,127.0801
성수,37.544581,127.05596100000001
성신여대입구,37.592624,127.016403
세종대왕릉,37.295309,127.57093799999998
솔밭공원,37.656039,127.013248
솔샘,37.620297,127.013568
송정,37.561184000000004,126.811973
송파,37.499703000000004,127.112183
수락산,37.67785,127.055315
수색,37.580842,126.89561100000002
수서,37.487371,127.10188000000001
수유,37.638052,127.025732
수지구청,37.322702,127.095026
숙대입구,37.54456,126.97210600000001
숭실대입구,37.496029,126.953822
숭의,37.460789,126.638297
시청,37.564718,126.977108
신금호,37.554548,127.020331
신길,37.517122,126.917169
신내,37.612887,127.103218
신논현,37.504598,127.02506000000001
신답,37.570040000000006,127.046481
신당,37.565971999999995,127.01782
신대방,37.487462,126.913149
신대방삼거리,37.499701,126.928276
신도림,37.508725,126.891295
신둔도예촌,37.317184999999995,127.40476000000001
신림,37.484201,126.92971499999999
신목동,37.544277,126.88308
신반포,37.503415000000004,126.995925
신방화,37.567532,126.816601
신사,37.516334,127.02011399999999
신설동,37.575297,127.02508700000001
신용산,37.52917,126.967894
신이문,37.601853999999996,127.067325
신정,37.524997,126.856191
신정네거리,37.520074,126.85291200000002
신촌,37.555134,126.936893
신촌(경의중앙선),37.559783,126.942319
신포,37.468740000000004,126.623853
신풍,37.50008,126.90993
쌍문,37.648627000000005,127.034709
아차산,37.551691,127.08976100000001
아현,37.557345,126.95614099999999
안국,37.576477000000004,126.98544299999999
안암,37.586271999999994,127.029005
암사,37.55021,127.12756200000001
압구정,37.527072,127.02846100000001
압구정로데오,37.527381,127.04053400000001
애오개,37.553736,126.95682
야당,37.712327,126.761356
약수,37.55434,127.010655
양원,37.606596,127.107906
양재,37.484147,127.034631
양재시민의숲,37.470023,127.03842
양천구청,37.512398,126.86581899999999
양천향교,37.568381,126.841333
양평,37.525648,126.885778
어린이대공원,37.548014,127.07465800000001
언주,37.507287,127.033868
여의나루,37.527097999999995,126.932901
여의도,37.521623999999996,126.924191
역삼,37.500622,127.036456
역촌,37.606021000000005,126.922744
연신내,37.619001000000004,126.921008
염창,37.546935999999995,126.87491599999998
영등포,37.515504,126.907628
영등포구청,37.52497,126.895951
영등포시장,37.522669,126.90513899999999
영종,37.511466,126.5237
오금,37.502162,127.128111
오류동,37.494526,126.84536499999999
오목교,37.524496,126.87518100000001
옥수,37.540684999999996,127.01796499999999
온수,37.492258,126.823388
올림픽공원,37.516078,127.130848
왕십리,37.561533000000004,127.037732
외대앞,37.596073,127.063549
용답,37.561904,127.050899
용두,37.574028000000006,127.038091
용마산,37.573646999999994,127.086727
용산,37.529849,126.964561
우장산,37.548768,126.83631799999999
월계,37.633212,127.05883100000001
월곡,37.601948,127.041518
월드컵경기장,37.569532,126.899298
을지로3가,37.566295000000004,126.99191
을지로4가,37.566941,126.998079
을지로입구,37.566014,126.98261799999999
응봉,37.549946000000006,127.03453799999998
응암,37.598605,126.915577
이대,37.556733,126.946013
이천,37.265578999999995,127.44226
이촌,37.522271999999994,126.974345
이태원,37.534488,126.994302
인하대,37.448493,126.649619
일원,37.483681,127.08438999999998
잠실,37.51395,127.10223400000001
잠실나루,37.520733,127.10378999999999
잠실새내,37.511687,127.08616200000002
잠원,37.512759,127.01122
장승배기,37.504898,126.93915
장지,37.478703,127.12619099999999
장한평,37.561440000000005,127.064623
정릉,37.602802,127.013465
제기동,37.578103000000006,127.034893
종각,37.570161,126.982923
종로3가,37.571607,126.99180600000001
종로5가,37.570926,127.00184899999999
종합운동장,37.510996999999996,127.07364199999999
중계,37.644583000000004,127.06430300000001
중곡,37.565923,127.08431999999999
중랑,37.594916999999995,127.07611599999998
중화,37.602545,127.079264
증미,37.557402,126.86193899999999
증산,37.583876000000004,126.909645
창동,37.653166,127.047731
창신,37.579661,127.01524099999999
천왕,37.486637,126.83871299999998
천호,37.538396999999996,127.123572
청계산입구,37.447210999999996,127.055664
청구,37.560245,127.013828
청담,37.519365,127.05335
청량리,37.580178000000004,127.04683500000002
초월,37.374419,127.299
총신대입구(이수),37.486263,126.98198899999998
충무로,37.561243,126.99428
충정로,37.559973,126.963672
태릉입구,37.617983,127.07512
판교,37.394760999999995,127.111217
하계,37.636352,127.06799
학동,37.514229,127.03165600000001
학여울,37.496663,127.070594
한강진,37.539631,127.001725
한남,37.52943,127.009169
한성대입구,37.588458,127.006221
한양대,37.555273,127.043655
한티,37.496237,127.05287299999999
합정,37.549463,126.91373899999999
행당,37.557322,127.029476
혜화,37.582336,127.00184399999999
홍대입구,37.557192,126.925381
홍제,37.589065999999995,126.94373600000002
화계,37.634185,127.017482
화곡,37.541513,126.840461
화랑대,37.620064,127.08468899999998
회기,37.589459999999995,127.05758300000001
회현,37.558514,126.978246
효창공원앞,37.539260999999996,126.96135100000001
흑석,37.50877,126.96370800000001
